============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   91  8 .6167152E+08   1506000E+03 -.1133E+07  .3871E+06   .9999994 -.0008276  .0006688
T   92  8 .6167573E+08   1506000E+03  .1963E+07  .1908E+07   .9999996  .0007349  .0004917
T   93  8 .6173804E+08   1506000E+03  .4559E+05  .1657E+07   .9999989 -.0002177  .0014913
T   94  8 .6166736E+08   1506000E+03 -.1177E+07 -.1678E+07   .9999946 -.0017183 -.0028185
T   95  8 .6171205E+08   1506000E+03  .6964E+06  .1866E+07   .9999983  .0011027  .0014630
T   96  8 .6174097E+08   1506000E+03 -.5706E+06 -.1429E+07   .9999992 -.0007451 -.0010305
T   97  8 .6161676E+08   1506000E+03  .1355E+06  .2336E+06   .9999999  .0000082  .0003915
T   98  8 .6172593E+08   1506000E+03  .3186E+06 -.4955E+06   .9999995  .0005280 -.0009010
T   99  8 .6163881E+08   1506000E+03 -.2940E+07  .7867E+06   .9999966 -.0025069  .0007768
T  100  8 .6165312E+08   1506000E+03 -.2129E+07 -.9202E+05   .9999972 -.0023551  .0000917
T  101  8 .6168637E+08   1506000E+03 -.1686E+06  .9112E+06   .9999999 -.0001095  .0002302
T  102  8 .6164678E+08   1506000E+03  .4185E+06  .1587E+07   .9999988  .0005694  .0014510
T  103  8 .6169342E+08   1506000E+03  .5677E+05 -.9568E+06   .9999991 -.0000545 -.0013128
T  104  8 .6167757E+08   1506000E+03  .1786E+07 -.2569E+06   .9999981  .0018445 -.0006806
T  105  8 .6166149E+08   1506000E+03  .4191E+06 -.2044E+06   .9999992  .0010712 -.0006426
T  106  8 .6165320E+08   1506000E+03  .1174E+07 -.1150E+07   .9999984  .0016311 -.0007418
T  107  8 .6166063E+08   1506000E+03  .3593E+06 -.1235E+07   .9999987  .0006582 -.0014655
T  108  8 .6179774E+08   1506000E+03 -.1615E+07 -.5495E+06   .9999950 -.0030135 -.0010051
T  109  8 .6168113E+08   1506000E+03  .1699E+07  .1820E+07   .9999921  .0026911  .0029289
T  110  8 .6173544E+08   1506000E+03 -.2009E+06  .1211E+07   .9999992 -.0000785  .0012752
T  111  8 .6165730E+08   1506000E+03  .9545E+06  .5606E+05   .9999994  .0010935 -.0001764
T  112  8 .6171508E+08   1506000E+03 -.1535E+06  .6933E+06   .9999999 -.0002916  .0004598
T  113  8 .6172900E+08   1506000E+03  .3098E+06 -.1375E+06   .9999999  .0001287  .0003788
T  114  8 .6164536E+08   1506000E+03 -.1032E+07  .2261E+05   .9999990 -.0013756 -.0001594
T  115  8 .6176903E+08   1506000E+03  .6806E+06  .9089E+06   .9999991  .0006327  .0011591
T  116  8 .6174797E+08   1506000E+03  .2818E+06  .4167E+06   .9999998  .0002403  .0006125
T  117  8 .6173649E+08   1506000E+03  .8180E+06 -.5519E+06   .9999972  .0013810 -.0019000
T  118  8 .6174551E+08   1506000E+03  .8990E+05 -.1007E+07   .9999991 -.0007093 -.0011087
T  119  8 .6162310E+08   1506000E+03  .2736E+07 -.9411E+05   .9999831  .0057611 -.0008383
T  120  8 .6174542E+08   1506000E+03 -.1394E+06  .6727E+06   .9999992  .0012185  .0004532
T  121  8 .6171887E+08   1506000E+03 -.1871E+05 -.3224E+06   .9999996  .0002380 -.0008905
T  122  8 .6172866E+08   1506000E+03 -.1602E+07 -.7604E+06   .9999989 -.0014395 -.0003105
T  123  8 .6175213E+08   1506000E+03 -.1142E+07 -.9661E+06   .9999990 -.0004702 -.0013501
T  124  8 .6166572E+08   1506000E+03  .1732E+07  .4312E+06   .9999972  .0023799 -.0001245
T  125  8 .6171494E+08   1506000E+03  .9315E+06  .1772E+06   .9999996  .0008031 -.0003695
T  126  8 .6178740E+08   1506000E+03 -.1034E+07 -.3534E+06   .9999978 -.0015706 -.0013607
T  127  8 .6173827E+08   1506000E+03 -.1735E+06  .9480E+06   .9999994  .0004091  .0010388
T  128  8 .6166443E+08   1506000E+03  .7816E+06 -.7747E+06   .9999990  .0007839 -.0012042
T  129  8 .6174147E+08   1506000E+03  .1049E+07 -.2089E+06   .9999951  .0025159 -.0018733
T  130  8 .6167328E+08   1506000E+03  .6702E+06  .1223E+07   .9999971  .0016990  .0017074
T  131  8 .6169720E+08   1506000E+03 -.1681E+07  .4865E+06   .9999978 -.0020494  .0004298
T  132  8 .6166674E+08   1506000E+03 -.7853E+06  .6835E+06   .9999983 -.0016928  .0006759
T  133  8 .6167508E+08   1506000E+03  .8969E+06  .7707E+06   .9999989  .0000895  .0014986
T  134  8 .6173520E+08   1506000E+03  .1215E+07  .7316E+06   .9999998  .0003361 -.0006144
T  135  8 .6166672E+08   1506000E+03 -.8065E+06  .1236E+07   .9999997 -.0007049  .0003787
T  136  8 .6176726E+08   1506000E+03 -.1678E+07  .1488E+06   .9999995 -.0008145  .0005885
T  137  8 .6163517E+08   1506000E+03  .2941E+07 -.2232E+07   .9999960  .0025746 -.0012082
T  138  8 .6175124E+08   1506000E+03 -.5076E+06  .1712E+06   .9999995 -.0009186  .0004222
T  139  8 .6159596E+08   1506000E+03  .7112E+06 -.9864E+06   .9999997  .0004402 -.0005773
T  140  8 .6169810E+08   1506000E+03  .4779E+06  .1376E+06   .9999997  .0005730  .0004682
T  141  8 .6169548E+08   1506000E+03 -.3130E+06 -.3839E+06   .9999999  .0004623 -.0001056
T  142  8 .6167588E+08   1506000E+03 -.3645E+06 -.1111E+07   .9999993 -.0007126 -.0009091
T  143  8 .6171508E+08   1506000E+03  .1859E+06 -.4517E+06   .9999999 -.0000770 -.0001284
T  144  8 .6164279E+08   1506000E+03  .3602E+06  .4056E+06   .9999997  .0000108  .0007237
