============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space+Tr. ROW 0+Tr.( 270. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   59  8 ,5985770E+08   2706000E+03  ,1179E+07 -,1270E+07   ,9999995  ,0009559 -,0002173
T   60  8 ,5979379E+08   2706000E+03  ,8727E+07  ,5485E+07   ,9999397  ,0101731  ,0041418
T   61  8 ,5986879E+08   2706000E+03  ,4579E+06  ,1004E+06   ,9999995 -,0008642  ,0004240
T   62  8 ,5986113E+08   2706000E+03  ,2879E+07 -,1114E+07   ,9999996 -,0008609  ,0002213
T   63  8 ,5991277E+08   2706000E+03 -,5270E+05  ,8371E+06   ,9999996  ,0008296  ,0002144
T   64  8 ,5980469E+08   2706000E+03 -,1133E+07  ,5660E+06   ,9999993 -,0007078  ,0009650
T   65  8 ,5978428E+08   2706000E+03  ,4386E+07  ,3918E+06   ,9999944  ,0030600  ,0013368
T   66  8 ,5998274E+08   2706000E+03  ,6486E+06 -,1960E+07   ,9999993  ,0002612 -,0011174
T   67  8 ,5996840E+08   2706000E+03 -,2857E+07 -,3328E+07   ,9999941 -,0028110 -,0019551
T   68  8 ,5989295E+08   2706000E+03 -,8706E+07  ,6462E+07   ,9999868 -,0039910  ,0032402
T   69  8 ,5991519E+08   2706000E+03  ,4778E+07 -,2833E+07   ,9999964  ,0019731 -,0018376
T   70  8 ,5991024E+08   2706000E+03 -,2578E+07 -,2600E+07   ,9999991 -,0011533 -,0007481
T   71  8 ,5985831E+08   2706000E+03 -,5542E+07  ,5861E+06   ,9999923 -,0037068  ,0013007
T   72  8 ,5991214E+08   2706000E+03 -,2855E+07  ,1918E+07   ,9999989 -,0014218  ,0004698
T   73  8 ,5990941E+08   2706000E+03 -,2742E+07 -,2968E+07   ,9999972 -,0013568 -,0019212
T   74  8 ,5981541E+08   2706000E+03  ,3645E+07  ,2347E+07   ,9999948  ,0022489  ,0023308
T   75  8 ,5984981E+08   2706000E+03  ,5270E+06 -,2886E+07   ,9999986 -,0008447 -,0014096
T   76  8 ,5988388E+08   2706000E+03 -,3305E+07 -,7478E+06   ,9999958 -,0028071 -,0006973
T   77  8 ,5979167E+08   2706000E+03  ,7816E+07 -,1809E+06   ,9999810  ,0060794  ,0010403
T   78  8 ,5981040E+08   2706000E+03 -,1548E+07 -,2110E+07   ,9999969 -,0019416 -,0015359
T   79  8 ,5980144E+08   2706000E+03 -,3034E+06  ,2914E+06   ,9999999 -,0000607 -,0002371
T   80  8 ,5974216E+08   2706000E+03  ,9655E+05 -,1966E+07   ,9999985  ,0016008 -,0007004
T   81  8 ,5984159E+08   2706000E+03 -,7018E+06 -,3935E+07   ,9999968 -,0004663 -,0024703
T   82  8 ,5988086E+08   2706000E+03  ,1834E+07 -,1566E+07   ,9999993  ,0010775 -,0004949
T   83  8 ,5972361E+08   2706000E+03 -,1441E+07  ,1472E+07   ,9999976  ,0001570  ,0022012
T   84  8 ,5977614E+08   2706000E+03  ,1293E+06  ,2088E+07   ,9999985  ,0008192  ,0015058
T   85  8 ,5976877E+08   2706000E+03  ,3770E+06 -,2784E+07   ,9999992  ,0008081 -,0009475
T   86  8 ,5984113E+08   2706000E+03 -,1001E+07  ,1950E+06   ,9999988 -,0013573  ,0007179
T   87  8 ,5969785E+08   2706000E+03  ,2372E+07 -,8806E+06   ,9999996  ,0007851 -,0004024
T   88  8 ,5994538E+08   2706000E+03 -,1392E+07 -,2480E+07   ,9999954 -,0025233 -,0017035
T   89  8 ,5990770E+08   2706000E+03 -,6267E+06 -,4593E+07   ,9999953  ,0000625 -,0030782
T   90  8 ,5983255E+08   2706000E+03 -,2257E+07 -,1129E+07   ,9999982 -,0009390 -,0016713
T   91  8 ,5992336E+08   2706000E+03 -,4425E+06 -,1553E+07   ,9999999 -,0000832  ,0002734
T   92  8 ,5985950E+08   2706000E+03  ,1618E+07 -,2105E+07   ,9999991  ,0010077 -,0008298
T   93  8 ,5980981E+08   2706000E+03 -,6270E+06 -,1417E+07   ,9999983 -,0016226 -,0008816
T   94  8 ,5996465E+08   2706000E+03 -,1641E+07  ,1214E+07   ,9999997 -,0006563  ,0003234
T   95  8 ,5972997E+08   2706000E+03 -,4185E+06 -,2254E+07   ,9999915 -,0031665 -,0026499
T   96  8 ,5979818E+08   2706000E+03  ,1882E+07 -,6773E+07   ,9999962  ,0005409 -,0026871
T   97  8 ,5976280E+08   2706000E+03  ,1964E+07 -,1292E+07   ,9999971  ,0018854 -,0014680
T   98  8 ,5976866E+08   2706000E+03 -,2222E+07  ,1856E+08   ,9997305 -,0015138  ,0231637
T   99  8 ,5991758E+08   2706000E+03 -,1357E+07  ,1414E+07   ,9999989 -,0010895  ,0010037
T  100  8 ,5975610E+08   2706000E+03 -,2570E+07  ,1706E+06   ,9999991 -,0008054  ,0010954
T  101  8 ,5990892E+08   2706000E+03  ,1191E+07 -,2794E+07   ,9999997  ,0007353  ,0003428
T  102  8 ,5977340E+08   2706000E+03  ,4769E+07  ,7068E+06   ,9999915  ,0041152  ,0000496
T  103  8 ,5983937E+08   2706000E+03  ,2394E+07  ,8940E+06   ,9999981  ,0016918  ,0009297
T  104  8 ,5974186E+08   2706000E+03 -,3526E+07 -,5791E+07   ,9999947 -,0021766 -,0024348
T  105  8 ,5979731E+08   2706000E+03  ,2493E+07  ,8903E+06   ,9999997  ,0006798  ,0003806
T  106  8 ,5990730E+08   2706000E+03 -,4523E+06 -,1130E+07   ,9999998  ,0003274 -,0005486
T  107  8 ,5985826E+08   2706000E+03 -,2829E+07  ,2290E+07   ,9999948 -,0029276  ,0013168
T  108  8 ,5985828E+08   2706000E+03 -,2502E+07  ,3433E+07   ,9999995 -,0010117  ,0001384
T  109  8 ,5988879E+08   2706000E+03 -,8372E+06  ,1207E+07   ,9999959 -,0007010  ,0027767
T  110  8 ,5988677E+08   2706000E+03 -,4477E+07 -,2017E+07   ,9999992 -,0009889 -,0007488
T  111  8 ,5981255E+08   2706000E+03  ,2063E+07 -,1542E+07   ,9999953 -,0024337 -,0018757
T  112  8 ,5983875E+08   2706000E+03  ,1028E+07 -,1941E+07   ,9999993  ,0006186 -,0010181
T  113  8 ,5982059E+08   2706000E+03 -,3887E+07  ,4900E+07   ,9999961 -,0014073  ,0024057
T  114  8 ,5990478E+08   2706000E+03 -,4193E+07  ,5485E+06   ,9999977 -,0017626  ,0011841
T  115  8 ,5992873E+08   2706000E+03 -,1504E+06  ,4764E+07   ,9999953 -,0004194  ,0030440
T  116  8 ,5981724E+08   2706000E+03 -,2189E+07  ,6255E+07   ,9999940 -,0005589  ,0034177
T  117  8 ,5984637E+08   2706000E+03  ,6523E+06  ,8562E+07   ,9999835 -,0010402  ,0056540
T  118  8 ,5975293E+08   2706000E+03  ,7770E+07  ,1121E+07   ,9999941  ,0033939  ,0005991
T  119  8 ,5994379E+08   2706000E+03 -,3074E+07 -,4627E+06   ,9999967 -,0025578  ,0002271
T  120  8 ,5984890E+08   2706000E+03  ,2829E+07 -,5694E+07   ,9999962  ,0008497 -,0026054
T  121  8 ,5987294E+08   2706000E+03 -,6204E+06  ,3686E+07   ,9999998 -,0003521  ,0004786
T  122  8 ,5987067E+08   2706000E+03 -,1818E+07 -,1818E+06   ,9999927 -,0038052  ,0002169
T  123  8 ,5990671E+08   2706000E+03  ,2241E+07  ,3711E+07   ,9999946  ,0026512  ,0019513
T  124  8 ,5979950E+08   2706000E+03  ,1017E+07  ,3306E+07   ,9999972  ,0008640  ,0021855
T  125  8 ,5988717E+08   2706000E+03 -,3820E+05  ,4006E+06   ,9999994 -,0009623 -,0005428
T  126  8 ,5973767E+08   2706000E+03  ,2858E+07 -,2682E+07   ,9999942  ,0017208 -,0029247
T  127  8 ,5983538E+08   2706000E+03  ,1734E+07 -,3548E+07   ,9999970  ,0012191 -,0021099
T  128  8 ,5983238E+08   2706000E+03  ,5462E+06  ,1780E+07   ,9999985  ,0014591  ,0009178
T  129  8 ,5979657E+08   2706000E+03 -,9529E+06 -,1488E+07   ,9999996 -,0007435 -,0005629
T  130  8 ,5989589E+08   2706000E+03  ,6226E+06 -,5183E+06   ,9999991  ,0003976  ,0012899
T  131  8 ,5982986E+08   2706000E+03  ,4680E+06 -,3396E+06   ,9999986  ,0016499  ,0003337
T  132  8 ,5981823E+08   2706000E+03  ,3025E+06 -,1753E+07   ,9999980  ,0000084 -,0020229
T  133  8 ,5983316E+08   2706000E+03  ,2901E+07 -,2136E+07   ,9999986  ,0011899 -,0011501
T  134  8 ,5986484E+08   2706000E+03 -,1503E+07 -,2474E+07   ,9999990 -,0005352 -,0013246
T  135  8 ,5984887E+08   2706000E+03  ,7154E+06 -,4132E+07   ,9999969  ,0010256 -,0022612
T  136  8 ,5984383E+08   2706000E+03 -,5668E+06 -,1025E+07   ,9999986 -,0006701 -,0015347
T  137  8 ,5981268E+08   2706000E+03  ,7700E+06  ,2217E+07   ,9999997  ,0006304  ,0003464
T  138  8 ,5969860E+08   2706000E+03 -,6394E+07 -,2836E+07   ,9999936 -,0034522 -,0009783
T  139  8 ,5976326E+08   2706000E+03 -,3522E+07 -,4696E+07   ,9999871 -,0033662 -,0037931
T  140  8 ,5974806E+08   2706000E+03 -,4320E+06  ,2496E+07   ,9999985 -,0017033  ,0001214
T  141  8 ,5980369E+08   2706000E+03 -,3375E+07 -,2234E+07   ,9999958 -,0028922 -,0002917
T  142  8 ,5978840E+08   2706000E+03 -,4139E+06 -,8170E+06   ,9999989 -,0014379  ,0002101
T  143  8 ,5992106E+08   2706000E+03 -,2563E+07  ,3325E+06   ,9999991 -,0013327  ,0000846
T  144  8 ,5989770E+08   2706000E+03 -,4632E+07 -,1160E+07   ,9999912 -,0038392 -,0016627
T  145  8 ,5983644E+08   2706000E+03  ,2535E+07 -,5397E+07   ,9999908  ,0007414 -,0042304
T  146  8 ,5989011E+08   2706000E+03 -,2468E+07 -,1129E+06   ,9999974 -,0021254  ,0007683
T  147  8 ,5975120E+08   2706000E+03  ,1709E+07 -,4259E+07   ,9999869  ,0012748 -,0049656
T  148  8 ,5983406E+08   2706000E+03 -,6598E+06  ,2399E+07   ,9999947 -,0032090 -,0004733
T  149  8 ,5987984E+08   2706000E+03 -,2881E+07 -,3928E+07   ,9999980 -,0018031 -,0008164
T  150  8 ,5964794E+08   2706000E+03  ,1216E+08 -,1787E+08   ,9999367  ,0051837 -,0099901
T  151  8 ,5979156E+08   2706000E+03 -,2118E+07 -,1003E+07   ,9999981 -,0019251  ,0000029
T  152  8 ,5983581E+08   2706000E+03  ,2682E+07 -,3060E+07   ,9999971  ,0017996 -,0015892
T  153  8 ,5983160E+08   2706000E+03 -,2093E+07 -,1667E+06   ,9999993 -,0006605 -,0009448
T  154  8 ,5986132E+08   2706000E+03 -,2578E+07 -,7520E+06   ,9999992 -,0008522 -,0009489
T  155  8 ,5978072E+08   2706000E+03  ,3769E+07 -,4341E+07   ,9999945  ,0022848 -,0024225
T  156  8 ,5972593E+08   2706000E+03 -,7179E+06  ,3278E+07   ,9999967  ,0003770  ,0025337
T  157  8 ,5978454E+08   2706000E+03  ,4082E+08  ,3178E+08   ,9994318  ,0272682  ,0198118
T  158  8 ,5995139E+08   2706000E+03  ,5101E+07 -,9861E+06   ,9999907  ,0039988  ,0015999
T  159  8 ,5961938E+08   2706000E+03 -,1456E+06  ,3228E+07   ,9999986 -,0011198  ,0012599
T  160  8 ,5985011E+08   2706000E+03 -,4377E+07  ,9227E+06   ,9999984 -,0017612 -,0002145
T  161  8 ,5992546E+08   2706000E+03 -,8411E+07 -,2481E+07   ,9999892 -,0017009 -,0043174
T  162  8 ,5985033E+08   2706000E+03  ,1844E+07 -,2743E+06   ,9999979  ,0019632 -,0005830
T  163  8 ,5979191E+08   2706000E+03  ,6858E+06 -,1663E+07   ,9999996  ,0009159 -,0002217
T  164  8 ,5983580E+08   2706000E+03 -,6122E+07  ,1794E+07   ,9999913 -,0039205  ,0014512
T  165  8 ,5976102E+08   2706000E+03 -,2742E+07 -,1271E+06   ,9999974 -,0020238  ,0010126
