============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   77  3 .2358188E+08   1506000E+03  .3126E+05 -.2294E+06   .9999999 -.0000299 -.0002582
T   78  3 .2362568E+08   1506000E+03  .4120E+06 -.2258E+06   .9999999  .0003562 -.0001669
T   79  3 .2362736E+08   1506000E+03 -.4669E+06 -.2380E+05   .9999973  .0019407  .0012992
T   80  3 .2360196E+08   1506000E+03  .5607E+06 -.1583E+07   .9999978  .0007842 -.0019445
T   81  3 .2363745E+08   1506000E+03 -.1566E+07  .4455E+06   .9999986 -.0014664  .0007962
T   82  3 .2360121E+08   1506000E+03  .5725E+06  .4225E+07   .9999953  .0005227  .0030097
T   83  3 .2358479E+08   1506000E+03 -.2459E+06  .6253E+06   .9999999  .0001782  .0002146
T   84  3 .2361768E+08   1506000E+03  .1354E+06 -.1236E+06   .9999999  .0001683 -.0001238
T   85  3 .2362465E+08   1506000E+03  .3547E+06 -.1724E+06   .9999999  .0003391 -.0003375
T   86  3 .2358530E+08   1506000E+03 -.2853E+06  .1841E+06   .9999999 -.0002290 -.0002782
T   87  3 .2360326E+08   1506000E+03  .2950E+06 -.3756E+06   .9999998  .0005806 -.0002585
T   88  3 .2358337E+08   1506000E+03 -.1297E+07 -.8234E+06   .9999996 -.0008288 -.0001904
T   89  3 .2362793E+08   1506000E+03 -.1630E+07  .4745E+06   .9999991 -.0012489  .0005608
T   90  3 .2360547E+08   1506000E+03 -.6435E+06  .9677E+06   .9999937 -.0020659  .0028715
T   91  3 .2361477E+08   1506000E+03  .2646E+06 -.7541E+06   .9999992 -.0004522 -.0011948
T   92  3 .2358216E+08   1506000E+03 -.1130E+07  .3969E+06   .9999970 -.0024503 -.0002674
T   93  3 .2358317E+08   1506000E+03  .1032E+07  .8828E+06   .9999989  .0007643  .0012405
T   94  3 .2362390E+08   1506000E+03  .2751E+07 -.2288E+06   .9999963  .0026501 -.0005566
T   95  3 .2360633E+08   1506000E+03  .8407E+06  .1697E+07   .9999935  .0025718  .0025255
T   96  3 .2361182E+08   1506000E+03  .1288E+06  .4527E+06   .9999953  .0010484  .0028976
T   97  3 .2362900E+08   1506000E+03  .2458E+06 -.4996E+05   .9999998  .0005285  .0002521
T   98  3 .2359955E+08   1506000E+03  .3586E+06  .1386E+06   .9999996  .0003807  .0008671
T   99  3 .2362149E+08   1506000E+03  .4567E+06  .1271E+06   .9999995  .0007203  .0006932
T  100  3 .2362933E+08   1506000E+03  .4799E+06  .7672E+06   .9999996  .0004776  .0007360
T  101  3 .2365089E+08   1506000E+03  .1342E+06 -.8001E+06   .9999947  .0002368 -.0032473
T  102  3 .2358295E+08   1506000E+03 -.4664E+06  .3206E+06   .9999997 -.0006922  .0003116
T  103  3 .2361157E+08   1506000E+03  .4967E+06  .3655E+06   .9999991  .0012812  .0003983
T  104  3 .2358739E+08   1506000E+03 -.4089E+06  .6491E+06   .9999999 -.0003033  .0001642
T  105  3 .2359742E+08   1506000E+03 -.2155E+06  .9784E+05   .9999999  .0001276 -.0002847
T  106  3 .2359521E+08   1506000E+03 -.1184E+07 -.1681E+07   .9999954 -.0025925 -.0015650
T  107  3 .2357045E+08   1506000E+03 -.1214E+07  .8215E+06   .9999975 -.0014519  .0016728
T  108  3 .2360604E+08   1506000E+03  .4241E+06 -.1986E+06   .9999999  .0001177 -.0005292
T  109  3 .2359089E+08   1506000E+03 -.3875E+06 -.6009E+04   .9999999  .0000060  .0000940
T  110  3 .2361901E+08   1506000E+03  .8460E+06  .3171E+06   .9999996  .0008715  .0000904
T  111  3 .2361157E+08   1506000E+03  .4402E+06 -.2537E+06   .9999997  .0007083  .0003691
T  112  3 .2359382E+08   1506000E+03 -.7949E+06 -.1375E+07   .9999995 -.0007256  .0007268
T  113  3 .2361693E+08   1506000E+03 -.5950E+06 -.1708E+06   .9999998 -.0005159 -.0002752
T  114  3 .2357712E+08   1506000E+03 -.4789E+06  .1025E+07   .9999995 -.0001436  .0010026
T  115  3 .2359696E+08   1506000E+03  .2697E+06  .4748E+06   .9999996  .0002772  .0008806
T  116  3 .2359581E+08   1506000E+03 -.1763E+06  .2874E+06   .9999998  .0005643 -.0003725
T  117  3 .2357442E+08   1506000E+03 -.3286E+06 -.5564E+06   .9999992 -.0002068 -.0012869
T  118  3 .2361913E+08   1506000E+03 -.3120E+06  .1025E+07   .9999990 -.0007375  .0011925
T  119  3 .2360219E+08   1506000E+03  .2010E+06 -.4481E+05   .9999998 -.0004007  .0005231
T  120  3 .2358967E+08   1506000E+03  .5029E+05  .1596E+05   .9999998 -.0005166 -.0002430
T  121  3 .2361166E+08   1506000E+03 -.1206E+07 -.9061E+06   .9999988 -.0011195 -.0011110
T  122  3 .2360053E+08   1506000E+03 -.1945E+03  .2675E+06   .9999995  .0009615  .0002854
T  123  3 .2362377E+08   1506000E+03  .9600E+05  .5447E+06   .9999998  .0000270  .0006689
T  124  3 .2361266E+08   1506000E+03  .1033E+07  .3488E+05   .9999987  .0008829 -.0013416
T  125  3 .2360543E+08   1506000E+03 -.1415E+07  .7722E+05   .9999972 -.0023467  .0004276
T  126  3 .2361889E+08   1506000E+03  .3603E+05 -.4049E+06   .9999996 -.0004133 -.0007511
T  127  3 .2361379E+08   1506000E+03  .1238E+07 -.1265E+06   .9999992  .0011990 -.0003043
T  128  3 .2363503E+08   1506000E+03  .2569E+06  .8860E+05   .9999999 -.0000770  .0004885
T  129  3 .2360679E+08   1506000E+03  .1075E+06  .3693E+05   .9999999  .0000168  .0001142
T  130  3 .2358838E+08   1506000E+03  .4138E+06 -.1125E+06   .9999999  .0001842  .0001334
T  131  3 .2363969E+08   1506000E+03  .4169E+06 -.7137E+06   .9999990  .0012561 -.0006335
T  132  3 .2359747E+08   1506000E+03  .8526E+06 -.7098E+06   .9999997  .0000034  .0008296
T  133  3 .2359970E+08   1506000E+03  .5105E+06  .2371E+06   .9999997  .0006576  .0004636
T  134  3 .2359780E+08   1506000E+03  .1845E+07 -.8717E+06   .9999992  .0012155 -.0004026
T  135  3 .2360209E+08   1506000E+03 -.2680E+06 -.3804E+05   .9999992 -.0011042 -.0005409
T  136  3 .2362176E+08   1506000E+03  .1954E+06 -.1431E+06   .9999965 -.0026015 -.0003813
T  137  3 .2361425E+08   1506000E+03  .4332E+06  .6599E+06   .9999994  .0009216  .0005820
T  138  3 .2362302E+08   1506000E+03 -.7487E+06 -.9925E+06   .9999997 -.0005333 -.0004788
T  139  3 .2362079E+08   1506000E+03 -.8665E+06  .1642E+06   .9999983 -.0016066 -.0009119
T  140  3 .2363718E+08   1506000E+03 -.9139E+06  .1155E+06   .9999995 -.0007447  .0006099
