============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space+Tr. ROW 0+Tr.( 190. mm) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  145  8 .6108657E+08   1906000E+03 -.4078E+06 -.1554E+07   .9999998 -.0006370 -.0002236
T  146  8 .6106985E+08   1906000E+03  .5057E+06  .3172E+06   .9999996  .0002926  .0008122
T  147  8 .6097141E+08   1906000E+03  .1453E+07 -.2594E+06   .9999968  .0023277  .0010274
T  148  8 .6100932E+08   1906000E+03  .1725E+07 -.1069E+07   .9999988  .0007010 -.0013692
T  149  8 .6111159E+08   1906000E+03  .2967E+07  .1420E+05   .9999969  .0024294 -.0005965
T  150  8 .6093592E+08   1906000E+03  .2778E+07  .3677E+07   .9999951  .0011861  .0028915
T  151  8 .6122039E+08   1906000E+03  .2062E+07 -.3464E+07   .9999961  .0018655 -.0020671
T  152  8 .6108119E+08   1906000E+03  .1505E+07  .2449E+07   .9999965  .0017255  .0020043
T  153  8 .6097297E+08   1906000E+03 -.1574E+07 -.8993E+06   .9999976 -.0015315 -.0015771
T  154  8 .6107087E+08   1906000E+03 -.3845E+06  .2472E+06   .9999996 -.0002353  .0009059
T  155  8 .6101367E+08   1906000E+03  .6681E+06 -.2772E+07   .9999969  .0004056 -.0024400
T  156  8 .6110471E+08   1906000E+03 -.1094E+07 -.4652E+05   .9999998  .0001988 -.0006510
T  157  8 .6098238E+08   1906000E+03  .9751E+06 -.2150E+07   .9999975  .0002927 -.0022309
T  158  8 .6122314E+08   1906000E+03 -.8320E+06  .3443E+06   .9999980 -.0015404 -.0012969
T  159  8 .6108266E+08   1906000E+03  .2368E+06  .1700E+07   .9999977  .0004955  .0020797
T  160  8 .6113879E+08   1906000E+03  .6513E+06 -.2281E+06   .9999998  .0004158  .0005153
T  161  8 .6102742E+08   1906000E+03  .9501E+06  .5911E+06   .9999963  .0008602  .0025880
